,title,key,key_confidence,mode,mode_confidence,segments_pitches
9762,"b""We're Gonna Go Fishin'""",2.0,0.826,1.0,0.9359999999999999,"[[1.    1.    1.    ... 1.    1.    1.   ]
 [0.109 0.087 0.497 ... 1.    0.152 0.373]
 [0.184 0.205 1.    ... 0.707 0.169 0.096]
 ...
 [0.303 0.383 0.836 ... 1.    0.41  0.306]
 [0.136 0.188 0.238 ... 1.    0.552 0.264]
 [0.308 0.365 0.861 ... 1.    0.843 0.997]]"
9763,b'The Look Of Love',0.0,0.40299999999999997,1.0,0.578,"[[0.396 0.694 0.685 ... 0.409 0.292 0.215]
 [1.    0.177 0.071 ... 0.219 0.23  0.952]
 [1.    0.084 0.072 ... 0.916 0.361 0.376]
 ...
 [1.    0.599 0.377 ... 0.386 0.088 0.628]
 [1.    0.222 0.212 ... 0.06  0.083 0.683]
 [0.621 0.424 0.307 ... 1.    0.382 0.418]]"
9764,b'Just As Much As Ever',0.0,0.377,1.0,0.395,"[[0.356 0.536 0.586 ... 0.628 0.548 0.886]
 [0.133 0.064 0.312 ... 0.203 0.082 0.322]
 [0.189 0.077 0.153 ... 0.143 0.122 0.25 ]
 ...
 [0.288 1.    0.17  ... 0.236 0.431 0.866]
 [0.954 1.    0.106 ... 0.094 0.24  0.573]
 [0.462 1.    0.192 ... 0.113 0.2   0.224]]"
9765,"b""Jeffrey's Dark Side""",6.0,0.163,1.0,0.348,"[[0.118 0.091 0.138 ... 0.057 0.966 1.   ]
 [1.    0.432 0.082 ... 0.117 0.053 0.131]
 [1.    0.283 0.06  ... 0.039 0.046 0.112]
 ...
 [1.    0.495 0.088 ... 0.016 0.064 0.469]
 [1.    0.143 0.019 ... 0.01  0.071 0.038]
 [1.    0.128 0.023 ... 0.029 0.07  0.054]]"
9766,b'Someone to Watch Over Me',7.0,0.569,1.0,0.623,"[[0.037 0.024 0.079 ... 0.051 0.055 0.055]
 [0.273 0.767 0.53  ... 0.539 0.187 0.036]
 [0.202 0.245 0.61  ... 0.098 0.061 0.908]
 ...
 [0.041 0.051 0.081 ... 0.028 0.026 0.722]
 [0.033 0.042 0.127 ... 0.04  0.065 0.392]
 [0.14  0.1   0.119 ... 0.019 0.022 0.357]]"
9767,b'Filipino Baby',9.0,0.703,1.0,0.653,"[[0.927 1.    0.516 ... 0.307 0.249 0.312]
 [0.146 1.    0.199 ... 0.836 0.119 0.062]
 [0.049 1.    0.083 ... 0.072 0.012 0.018]
 ...
 [0.036 0.163 0.02  ... 1.    0.095 0.05 ]
 [0.026 0.033 0.049 ... 0.238 0.07  0.047]
 [0.018 0.085 0.03  ... 1.    0.028 0.014]]"
9768,b'The Boss',1.0,0.695,1.0,0.61,"[[1.    0.673 0.042 ... 0.031 0.023 0.093]
 [0.052 0.048 0.037 ... 0.028 0.042 0.02 ]
 [1.    0.789 0.054 ... 0.023 0.021 0.162]
 ...
 [0.19  0.501 0.49  ... 0.629 0.238 0.001]
 [1.    0.647 0.024 ... 0.012 0.02  0.095]
 [0.3   0.387 0.208 ... 0.124 0.189 0.11 ]]"
9769,b'Milagre Dos Peixes/ Musica Incidental: Cais/ Music Incidental: San Vicente',9.0,0.5770000000000001,1.0,0.4,"[[0.143 0.227 0.32  ... 0.092 0.142 0.14 ]
 [0.134 0.094 0.044 ... 0.313 0.365 0.025]
 [0.243 0.356 0.035 ... 0.052 0.018 1.   ]
 ...
 [0.023 0.017 0.017 ... 0.023 0.057 1.   ]
 [0.032 0.031 0.017 ... 0.027 0.08  0.631]
 [0.006 0.012 0.012 ... 0.009 0.13  0.011]]"
9770,b'Always And Never (Album Version)',2.0,0.5479999999999999,1.0,0.602,"[[0.206 0.318 0.125 ... 0.204 0.242 0.218]
 [0.115 0.276 0.15  ... 0.201 0.187 0.15 ]
 [0.084 0.097 0.142 ... 0.227 0.378 0.501]
 ...
 [0.157 0.413 0.187 ... 0.313 0.243 0.122]
 [0.28  0.463 0.257 ... 0.291 0.268 0.244]
 [0.912 0.554 0.489 ... 0.957 1.    0.607]]"
9771,b'Hard Times',1.0,0.5720000000000001,1.0,0.382,"[[0.223 0.151 0.085 ... 0.187 1.    0.816]
 [0.9   0.455 0.735 ... 0.289 0.396 0.274]
 [0.849 1.    0.267 ... 0.125 0.039 0.298]
 ...
 [0.203 0.154 0.156 ... 0.183 0.196 0.184]
 [0.352 0.371 0.64  ... 0.656 0.667 0.478]
 [0.474 0.523 0.487 ... 0.414 1.    0.865]]"
9772,b'Escapist',3.0,0.569,1.0,0.591,"[[1.    0.096 0.023 ... 0.027 0.042 0.082]
 [0.868 0.097 0.047 ... 0.119 0.056 0.141]
 [0.92  0.161 0.063 ... 0.147 0.051 0.196]
 ...
 [0.888 0.593 0.172 ... 0.256 0.081 0.228]
 [1.    0.423 0.254 ... 0.068 0.069 0.129]
 [0.386 0.615 1.    ... 0.421 0.259 0.17 ]]"
9773,b'Myth Takes',11.0,0.6729999999999999,0.0,0.677,"[[0.574 0.6   0.443 ... 0.414 0.393 0.392]
 [0.362 0.485 0.4   ... 0.279 0.338 0.456]
 [0.616 0.657 0.315 ... 0.851 0.597 1.   ]
 ...
 [0.178 0.308 1.    ... 0.153 0.054 0.139]
 [0.021 0.049 0.04  ... 0.015 0.015 0.085]
 [0.101 0.116 0.058 ... 0.201 0.132 0.139]]"
9774,b'Pinned To The Ground (album version)',9.0,0.03,0.0,0.39,"[[0.995 0.834 0.823 ... 0.827 0.791 0.861]
 [0.445 0.576 0.356 ... 1.    0.261 0.043]
 [0.117 0.1   0.122 ... 1.    0.456 0.099]
 ...
 [0.213 0.034 0.008 ... 0.395 0.063 0.024]
 [0.635 0.079 0.033 ... 0.606 0.11  0.055]
 [1.    0.915 0.494 ... 0.249 0.367 0.278]]"
9775,b'Going Down Slow',11.0,0.6809999999999999,1.0,0.541,"[[0.389 0.306 0.664 ... 0.548 0.478 0.382]
 [0.06  0.195 0.103 ... 0.087 0.185 0.2  ]
 [0.078 0.014 0.021 ... 0.435 0.639 1.   ]
 ...
 [0.051 0.017 0.076 ... 0.047 0.236 0.584]
 [0.035 0.043 0.034 ... 0.11  0.144 1.   ]
 [0.297 0.355 0.397 ... 0.352 1.    0.369]]"
9776,b'All Rise',2.0,0.7829999999999999,1.0,0.7040000000000001,"[[0.835 0.388 0.251 ... 0.714 0.932 1.   ]
 [0.076 0.071 0.312 ... 0.472 0.293 0.395]
 [0.033 0.063 1.    ... 0.834 0.023 0.123]
 ...
 [0.278 0.17  0.229 ... 0.8   1.    0.675]
 [0.38  0.177 0.23  ... 0.217 1.    0.961]
 [0.114 0.111 0.176 ... 0.465 1.    0.566]]"
9777,b'Drunk Alone',10.0,0.634,0.0,0.52,"[[1.    1.    1.    ... 1.    1.    1.   ]
 [1.    0.888 0.381 ... 0.525 0.499 0.259]
 [1.    0.933 0.315 ... 0.232 0.425 0.187]
 ...
 [1.    0.806 0.183 ... 0.25  0.424 0.231]
 [1.    0.528 0.081 ... 0.12  0.286 0.31 ]
 [0.508 1.    0.324 ... 0.106 0.112 0.163]]"
9778,b'Para Milladoiro',10.0,0.8809999999999999,1.0,0.9009999999999999,"[[0.829 0.62  0.923 ... 1.    0.794 0.602]
 [0.137 0.078 0.048 ... 0.251 1.    0.277]
 [0.273 0.057 0.038 ... 0.074 1.    0.044]
 ...
 [0.053 0.014 0.025 ... 0.054 1.    0.068]
 [0.024 0.018 0.105 ... 0.114 1.    0.02 ]
 [0.036 0.027 0.023 ... 0.02  1.    0.034]]"
9779,"b""(We Don't Need This) Fascist Groove Thang""",7.0,0.473,1.0,0.505,"[[0.298 0.434 0.607 ... 0.26  0.166 0.359]
 [0.305 0.587 0.598 ... 0.213 0.233 0.197]
 [0.417 0.414 0.341 ... 0.369 0.456 0.122]
 ...
 [0.233 0.289 0.229 ... 0.389 0.56  0.441]
 [0.397 0.484 0.525 ... 0.311 1.    0.509]
 [0.329 0.585 0.92  ... 0.373 0.638 0.314]]"
9780,b'Our Love Is Here To Stay',0.0,0.09699999999999999,1.0,0.325,"[[1.    0.939 0.264 ... 0.334 0.232 0.309]
 [0.136 0.087 0.055 ... 0.015 0.023 0.07 ]
 [0.028 0.016 0.244 ... 0.025 0.012 0.025]
 ...
 [0.841 0.557 1.    ... 0.512 0.109 0.253]
 [0.166 1.    0.515 ... 0.124 0.243 0.026]
 [0.041 0.07  1.    ... 0.045 0.015 0.151]]"
9781,b'Snowball',4.0,0.441,0.0,0.326,"[[0.859 0.817 0.707 ... 0.883 0.932 1.   ]
 [0.829 0.473 0.761 ... 0.84  0.977 0.887]
 [0.212 0.262 0.273 ... 0.738 0.373 0.269]
 ...
 [0.17  0.142 0.181 ... 0.399 0.279 0.22 ]
 [0.791 0.709 0.691 ... 0.709 0.869 1.   ]
 [0.601 0.587 0.693 ... 0.699 0.705 1.   ]]"
9782,b'Jogo Limpo',3.0,0.37200000000000005,1.0,0.467,"[[1.    0.989 0.75  ... 0.587 0.566 0.355]
 [0.023 0.024 0.577 ... 0.034 0.024 0.023]
 [0.027 0.209 0.357 ... 0.052 0.023 0.018]
 ...
 [0.575 0.705 0.41  ... 0.163 0.602 0.145]
 [0.269 0.086 0.396 ... 0.101 0.083 0.097]
 [1.    0.364 0.295 ... 0.215 0.265 0.361]]"
9783,b'Charisma',11.0,0.259,1.0,0.462,"[[0.197 1.    0.02  ... 0.003 0.002 0.015]
 [0.125 0.107 0.118 ... 0.108 0.104 0.078]
 [0.236 0.22  0.331 ... 0.29  0.278 0.384]
 ...
 [0.744 1.    0.322 ... 0.349 0.246 0.387]
 [0.181 1.    0.018 ... 0.003 0.006 0.022]
 [0.589 0.284 0.077 ... 1.    0.877 0.059]]"
9784,b'Stone Cold Fingers (Bonus Track)',4.0,0.852,1.0,0.743,"[[1.    0.881 0.95  ... 0.848 0.891 0.526]
 [0.202 0.05  0.035 ... 0.02  0.075 1.   ]
 [0.025 0.018 0.023 ... 0.014 0.035 0.421]
 ...
 [0.167 0.562 0.074 ... 0.869 0.385 1.   ]
 [0.127 0.197 0.057 ... 0.845 0.167 0.163]
 [0.007 0.013 0.015 ... 0.016 0.013 0.231]]"
9785,b'Silent Hill',2.0,0.14400000000000002,1.0,0.287,"[[1.    0.487 0.351 ... 0.033 0.192 0.084]
 [1.    0.865 0.065 ... 0.085 0.07  0.252]
 [0.609 0.547 0.12  ... 0.324 0.156 0.273]
 ...
 [0.551 0.264 0.255 ... 0.156 0.184 0.294]
 [0.874 1.    0.457 ... 0.445 0.378 0.491]
 [0.248 0.201 0.286 ... 0.19  0.162 0.259]]"
9786,b'You Can Still Be Free',9.0,0.0,0.0,0.0,"[[0.389 0.512 0.528 ... 0.324 0.346 0.498]
 [0.097 0.167 1.    ... 0.411 0.085 0.063]
 [0.045 0.196 1.    ... 0.259 0.036 0.037]
 ...
 [0.567 0.386 0.353 ... 0.5   1.    0.517]
 [0.778 0.45  0.438 ... 0.773 0.698 1.   ]
 [0.737 0.813 0.77  ... 0.677 1.    0.995]]"
9787,b'Commercial Reign',2.0,0.823,1.0,0.69,"[[0.917 1.    0.915 ... 0.323 0.418 0.79 ]
 [0.52  0.487 0.709 ... 0.704 0.579 0.618]
 [0.561 0.453 0.357 ... 0.514 0.398 0.504]
 ...
 [0.11  0.397 0.19  ... 0.86  0.113 0.242]
 [0.085 0.254 0.314 ... 1.    0.102 0.164]
 [0.154 0.083 1.    ... 0.196 0.093 0.15 ]]"
9788,b'You Feel Good All Over',5.0,1.0,1.0,0.8859999999999999,"[[1.    0.58  0.569 ... 0.837 0.92  0.898]
 [0.14  0.038 0.035 ... 0.102 1.    0.359]
 [0.132 0.029 0.029 ... 0.091 0.744 0.262]
 ...
 [0.183 0.003 0.003 ... 0.053 0.01  0.016]
 [0.059 0.001 0.002 ... 0.058 0.008 0.01 ]
 [0.076 0.002 0.003 ... 0.053 0.021 0.022]]"
9789,b'She Fell Away (2009 Digital Remaster)',9.0,0.052000000000000005,0.0,0.142,"[[0.95  1.    0.749 ... 0.776 0.774 0.654]
 [0.132 0.134 1.    ... 0.905 0.331 0.07 ]
 [0.223 0.091 0.23  ... 0.685 0.564 0.174]
 ...
 [0.187 0.385 1.    ... 0.121 0.081 0.074]
 [1.    0.273 0.368 ... 0.063 0.057 0.076]
 [1.    0.328 0.285 ... 0.096 0.087 0.088]]"
9790,b'Hourglass',2.0,0.569,1.0,0.601,"[[0.737 1.    0.843 ... 0.53  0.323 0.346]
 [1.    0.482 0.095 ... 0.293 0.711 0.063]
 [0.394 0.335 1.    ... 0.478 0.236 0.336]
 ...
 [1.    0.971 0.268 ... 0.773 0.374 0.584]
 [0.056 0.029 1.    ... 0.36  0.093 0.041]
 [0.005 0.004 1.    ... 0.098 0.008 0.003]]"
9791,"b""It's My Party""",9.0,0.386,1.0,0.632,"[[1.    0.885 0.368 ... 0.561 0.535 0.632]
 [0.204 0.261 0.194 ... 0.334 0.295 0.196]
 [0.187 0.269 0.14  ... 0.418 0.373 0.334]
 ...
 [0.236 0.666 0.3   ... 1.    0.669 0.346]
 [0.159 0.148 0.093 ... 0.105 0.444 1.   ]
 [0.241 0.211 0.13  ... 0.717 0.406 1.   ]]"
9792,b'Dixie',7.0,0.278,0.0,0.48200000000000004,"[[1.    1.    1.    ... 1.    1.    1.   ]
 [0.233 0.579 0.654 ... 0.261 0.259 0.229]
 [0.298 0.869 0.667 ... 1.    0.693 0.5  ]
 ...
 [0.481 0.539 0.565 ... 0.49  0.774 0.198]
 [0.611 0.55  0.358 ... 0.497 0.728 0.223]
 [0.337 0.444 0.501 ... 0.29  1.    0.698]]"
9793,b'Opus a Satana (Part 2)',9.0,0.0,0.0,0.0,"[[0.144 0.277 0.378 ... 0.74  0.259 0.736]
 [0.085 0.157 0.139 ... 0.239 0.158 0.16 ]
 [0.119 0.189 0.167 ... 0.542 0.201 0.219]
 ...
 [0.125 0.146 0.054 ... 1.    0.349 0.049]
 [0.033 0.047 0.036 ... 1.    0.093 0.079]
 [0.02  0.089 0.028 ... 1.    0.07  0.115]]"
9794,b'Wake',0.0,0.613,1.0,0.6559999999999999,"[[0.998 1.    0.853 ... 0.154 0.053 0.003]
 [0.762 1.    0.89  ... 0.275 0.066 0.334]
 [0.157 0.317 1.    ... 0.238 0.083 0.054]
 ...
 [0.824 0.747 0.183 ... 0.235 0.397 1.   ]
 [0.076 0.087 0.159 ... 1.    0.083 0.116]
 [0.123 0.107 0.462 ... 0.544 0.058 0.111]]"
9795,b'Caricia Y Herida',11.0,0.847,1.0,0.6459999999999999,"[[0.03  0.011 0.011 ... 0.08  0.046 0.013]
 [0.008 0.01  0.003 ... 1.    0.111 0.014]
 [0.029 0.009 0.006 ... 0.195 0.106 1.   ]
 ...
 [1.    0.651 0.196 ... 0.507 0.635 0.996]
 [0.045 0.048 0.015 ... 0.016 0.02  0.08 ]
 [0.026 0.019 0.039 ... 0.013 0.017 0.054]]"
9796,b'I Never Came',2.0,0.08,1.0,0.665,"[[0.781 0.434 0.238 ... 0.811 1.    0.076]
 [0.87  0.921 0.59  ... 0.228 0.787 0.921]
 [0.912 0.249 0.024 ... 0.051 0.122 1.   ]
 ...
 [0.014 0.019 0.056 ... 0.029 0.155 0.04 ]
 [0.029 0.037 0.048 ... 0.026 0.132 0.052]
 [0.246 0.342 0.245 ... 0.151 0.955 0.104]]"
9797,b'Next Time',2.0,0.883,1.0,0.728,"[[0.807 0.806 0.991 ... 0.686 0.459 0.635]
 [0.033 0.468 1.    ... 0.075 0.019 0.003]
 [0.005 0.063 1.    ... 0.071 0.004 0.001]
 ...
 [0.005 0.401 1.    ... 0.058 0.004 0.001]
 [0.001 0.197 1.    ... 0.036 0.001 0.001]
 [0.001 0.017 1.    ... 0.034 0.002 0.002]]"
9798,b'Indian Love Call',3.0,0.883,1.0,0.735,"[[1.    0.591 0.296 ... 0.167 0.239 0.178]
 [0.031 0.023 0.018 ... 0.502 0.097 0.04 ]
 [0.011 0.011 0.015 ... 0.471 1.    0.069]
 ...
 [0.006 0.01  0.285 ... 0.019 0.09  0.009]
 [0.025 0.035 0.16  ... 0.058 0.274 0.039]
 [0.032 0.041 0.133 ... 0.058 0.275 0.041]]"
9799,b'Metal',0.0,0.05,0.0,0.395,"[[0.324 0.116 0.137 ... 0.047 0.116 1.   ]
 [0.084 0.073 0.081 ... 0.073 0.059 0.151]
 [0.081 0.123 0.154 ... 0.082 0.096 0.143]
 ...
 [0.229 0.052 0.036 ... 0.196 0.461 0.103]
 [0.37  0.201 0.159 ... 0.467 0.267 0.058]
 [0.165 0.15  0.056 ... 0.093 0.187 0.159]]"
9800,"b""I'm Gone This Time""",1.0,0.62,0.0,0.8140000000000001,"[[1.    0.993 0.497 ... 0.325 0.315 0.554]
 [0.771 1.    0.159 ... 0.702 0.902 0.633]
 [0.238 0.242 0.214 ... 1.    0.961 0.472]
 ...
 [0.369 0.721 1.    ... 0.963 0.353 0.446]
 [0.015 0.073 0.979 ... 1.    0.069 0.029]
 [0.714 0.264 0.194 ... 0.288 0.222 1.   ]]"
9801,b'Complicate It',0.0,0.53,1.0,0.501,"[[1.    1.    1.    ... 1.    1.    1.   ]
 [0.813 1.    0.077 ... 0.347 0.553 0.114]
 [0.888 0.972 0.943 ... 0.337 1.    0.791]
 ...
 [0.259 0.344 1.    ... 0.128 0.109 0.441]
 [0.69  0.436 0.252 ... 0.332 0.445 0.665]
 [1.    0.546 0.334 ... 0.569 0.433 0.862]]"
9802,b'This Melody (Live)',2.0,0.633,1.0,0.605,"[[1.    1.    1.    ... 1.    1.    1.   ]
 [1.    0.653 0.219 ... 0.218 0.213 0.216]
 [1.    0.915 0.734 ... 0.186 0.134 0.029]
 ...
 [0.955 0.887 0.874 ... 0.852 0.86  0.922]
 [0.812 1.    0.623 ... 0.611 0.628 0.726]
 [1.    0.092 0.161 ... 0.021 0.025 0.191]]"
9803,b'Monde De Fou',1.0,0.8420000000000001,1.0,0.721,"[[0.763 1.    0.459 ... 0.826 0.534 0.217]
 [0.607 0.729 0.914 ... 1.    0.653 0.468]
 [0.269 1.    0.3   ... 0.089 0.064 0.139]
 ...
 [0.365 1.    0.374 ... 0.293 0.322 0.294]
 [1.    0.53  0.178 ... 0.13  0.241 0.42 ]
 [0.057 1.    0.014 ... 0.019 0.012 0.013]]"
9804,"b""Let's Get It Started""",11.0,0.205,0.0,0.332,"[[0.237 0.388 0.419 ... 0.33  0.594 0.384]
 [0.274 0.189 0.152 ... 0.876 1.    0.592]
 [0.259 1.    0.015 ... 0.024 0.032 0.157]
 ...
 [0.094 0.028 0.021 ... 0.028 0.246 1.   ]
 [0.327 0.114 0.064 ... 0.219 0.262 1.   ]
 [0.387 0.241 0.16  ... 0.612 0.418 1.   ]]"
9805,b'The Last Word (Amended Version)',7.0,0.638,1.0,0.684,"[[1.    0.072 0.039 ... 0.007 0.009 0.934]
 [1.    0.363 0.287 ... 0.029 0.007 0.898]
 [0.384 0.203 0.374 ... 0.157 0.116 0.177]
 ...
 [0.846 0.534 0.447 ... 0.217 1.    0.329]
 [0.528 0.166 0.179 ... 0.486 1.    0.547]
 [0.349 0.363 0.374 ... 0.516 0.193 0.614]]"
9806,b'Terapia De Amor Intensiva',7.0,0.40299999999999997,1.0,0.196,"[[0.969 1.    0.935 ... 0.734 0.763 0.779]
 [0.395 0.264 0.576 ... 0.439 0.362 0.457]
 [0.36  0.38  0.558 ... 0.67  0.512 0.433]
 ...
 [0.42  0.176 0.796 ... 0.213 0.722 1.   ]
 [1.    0.253 0.226 ... 0.192 0.444 0.259]
 [0.468 0.223 0.242 ... 0.269 0.593 0.279]]"
9807,b'Lies Of Hate',11.0,0.905,0.0,0.883,"[[0.144 0.134 0.183 ... 0.403 0.704 0.417]
 [0.729 0.478 0.064 ... 0.841 1.    0.079]
 [0.849 0.442 0.075 ... 0.557 1.    0.049]
 ...
 [0.112 0.334 0.106 ... 0.491 0.195 0.164]
 [0.276 0.63  0.258 ... 1.    0.564 0.336]
 [0.323 0.401 0.786 ... 0.569 0.377 0.567]]"
9808,b'Haunting',8.0,0.9,1.0,0.7020000000000001,"[[1.    0.598 0.19  ... 0.298 0.292 0.274]
 [0.888 0.181 0.043 ... 0.151 0.104 0.112]
 [0.755 0.13  0.054 ... 0.153 0.092 0.102]
 ...
 [0.026 0.038 0.025 ... 0.147 1.    0.164]
 [0.098 0.085 0.13  ... 0.312 1.    0.825]
 [0.103 0.118 0.169 ... 0.228 1.    0.586]]"
9809,b'Musical Episode',10.0,0.166,0.0,0.21100000000000002,"[[0.89  0.546 0.442 ... 0.827 0.702 0.421]
 [0.455 0.24  0.193 ... 0.294 0.436 0.668]
 [0.633 0.21  0.197 ... 0.16  0.639 1.   ]
 ...
 [0.376 0.112 0.228 ... 0.059 0.044 0.058]
 [1.    0.452 0.353 ... 0.991 0.292 0.268]
 [0.117 0.069 0.048 ... 0.016 0.012 0.016]]"
9810,b'Spanish Shuffle (Album Version)',9.0,0.51,1.0,0.456,"[[1.    0.718 0.535 ... 0.201 0.158 0.539]
 [0.877 0.809 0.561 ... 0.631 1.    0.735]
 [0.384 0.434 0.636 ... 0.375 0.332 0.624]
 ...
 [0.312 0.433 0.147 ... 0.348 0.467 1.   ]
 [0.24  0.131 0.118 ... 0.458 0.144 0.151]
 [0.008 0.06  0.006 ... 1.    0.017 0.007]]"
9811,b'Infidel',2.0,0.171,1.0,0.24,"[[0.319 0.478 0.657 ... 0.714 0.354 0.475]
 [0.443 0.779 0.966 ... 0.452 0.187 0.431]
 [0.669 0.747 1.    ... 0.403 0.391 0.335]
 ...
 [1.    0.889 0.581 ... 0.648 0.546 0.87 ]
 [0.417 0.567 1.    ... 0.275 0.241 0.445]
 [0.514 0.877 1.    ... 0.392 0.27  0.374]]"
9812,b'Intro',9.0,0.0,0.0,0.0,"[[0.309 0.397 0.404 ... 0.989 0.393 0.307]
 [0.404 0.427 0.502 ... 0.562 0.815 0.419]
 [0.452 0.51  0.374 ... 0.477 0.435 0.319]
 ...
 [0.354 0.269 0.289 ... 1.    0.587 0.334]
 [0.133 0.127 0.074 ... 1.    0.278 0.188]
 [0.362 0.297 0.071 ... 1.    0.397 0.432]]"
9813,b'Empress So Divine',10.0,0.693,1.0,0.501,"[[0.737 1.    0.038 ... 0.101 0.362 0.017]
 [0.834 0.594 0.201 ... 0.774 1.    0.092]
 [0.277 0.345 0.482 ... 1.    0.834 0.333]
 ...
 [0.487 0.245 0.16  ... 0.376 0.165 0.162]
 [0.537 0.326 0.384 ... 0.253 0.324 0.556]
 [0.361 0.499 0.579 ... 0.944 1.    0.231]]"
9814,b'Drop the Bass',6.0,0.741,1.0,0.5479999999999999,"[[0.76  0.87  0.718 ... 1.    0.611 0.815]
 [0.957 1.    0.83  ... 0.836 0.67  0.658]
 [0.961 1.    0.815 ... 0.822 0.662 0.655]
 ...
 [0.458 0.197 0.416 ... 0.595 0.702 0.703]
 [0.234 0.226 0.4   ... 0.413 0.334 0.431]
 [0.792 0.809 0.846 ... 0.71  0.63  0.788]]"
9815,b'The First Noel',2.0,0.9540000000000001,1.0,0.647,"[[1.    1.    1.    ... 1.    1.    1.   ]
 [0.036 0.115 1.    ... 0.252 0.014 0.019]
 [0.015 0.044 0.613 ... 0.103 0.013 0.042]
 ...
 [0.028 0.047 0.095 ... 0.054 0.61  0.029]
 [0.024 0.05  0.067 ... 0.049 0.634 0.029]
 [0.028 0.046 0.207 ... 0.044 0.322 0.034]]"
9816,b'Beautiful Brown eyes',2.0,0.745,1.0,0.7040000000000001,"[[1.    1.    1.    ... 1.    1.    1.   ]
 [1.    0.571 0.361 ... 0.338 0.721 0.433]
 [0.03  0.022 0.058 ... 0.037 0.159 0.524]
 ...
 [0.415 1.    0.184 ... 0.205 0.195 0.613]
 [0.042 0.618 1.    ... 0.426 0.174 0.841]
 [0.109 0.383 0.528 ... 0.309 1.    0.914]]"
9817,b'English Summer Rain',10.0,0.532,0.0,0.523,"[[0.194 0.334 0.247 ... 0.909 0.327 0.314]
 [0.449 0.532 0.302 ... 1.    0.579 0.344]
 [0.943 0.761 0.845 ... 1.    0.775 0.761]
 ...
 [0.224 0.076 0.015 ... 0.014 0.153 1.   ]
 [0.003 0.015 0.004 ... 0.022 1.    0.039]
 [0.002 0.013 0.003 ... 0.002 1.    0.025]]"
9818,b'I Want Love (Tween You & Me) (Album Version)',2.0,0.243,1.0,0.297,"[[0.979 0.635 0.484 ... 0.673 1.    0.699]
 [0.063 0.083 0.031 ... 1.    0.116 0.056]
 [0.07  0.22  0.078 ... 1.    0.127 0.085]
 ...
 [0.222 0.163 0.11  ... 1.    0.214 0.09 ]
 [0.065 0.164 0.102 ... 1.    0.3   0.088]
 [0.051 0.054 0.052 ... 1.    0.194 0.06 ]]"
9819,b'Eternamente Amame',5.0,0.45799999999999996,1.0,0.542,"[[0.653 0.673 0.726 ... 0.771 0.797 0.659]
 [0.052 0.112 0.672 ... 0.061 0.152 0.054]
 [0.014 0.026 0.689 ... 0.029 0.497 0.027]
 ...
 [0.185 1.    0.457 ... 0.116 0.107 0.525]
 [0.39  0.541 0.219 ... 0.166 0.139 0.171]
 [0.289 0.564 0.308 ... 0.413 0.209 1.   ]]"
9820,b'Come Over',6.0,0.0,0.0,0.0,"[[0.707 0.713 0.787 ... 0.622 0.426 0.574]
 [0.357 0.462 0.53  ... 0.787 0.553 0.536]
 [0.038 0.035 0.065 ... 1.    0.11  0.04 ]
 ...
 [0.012 0.028 0.035 ... 0.381 0.435 0.027]
 [0.042 0.04  0.057 ... 1.    0.37  0.152]
 [0.031 0.037 0.051 ... 0.122 0.102 0.043]]"
9821,b'I See The Boys Of Summer',2.0,0.45,1.0,0.685,"[[1.    0.98  0.873 ... 0.413 0.237 0.157]
 [0.304 0.751 1.    ... 0.331 0.156 0.456]
 [0.078 0.086 0.023 ... 0.011 0.01  0.011]
 ...
 [1.    0.805 0.73  ... 0.206 0.161 0.039]
 [0.301 1.    0.787 ... 0.073 0.111 0.068]
 [0.34  1.    0.361 ... 0.145 0.103 0.099]]"
9822,"b""I Can't Stop Loving You""",7.0,0.96,1.0,0.634,"[[0.149 0.34  1.    ... 0.114 0.062 0.082]
 [0.088 0.068 0.421 ... 0.139 0.112 0.076]
 [0.122 0.03  0.211 ... 0.043 0.041 0.163]
 ...
 [0.275 0.382 0.132 ... 0.2   0.099 0.21 ]
 [0.195 0.048 0.081 ... 0.15  0.11  0.05 ]
 [0.262 0.042 0.052 ... 0.089 0.05  0.087]]"
9823,b'My Four Reasons',9.0,0.0,0.0,0.094,"[[1.    0.959 0.294 ... 0.16  0.153 0.311]
 [0.214 0.296 0.307 ... 0.895 1.    0.66 ]
 [1.    0.263 0.715 ... 0.226 0.374 0.964]
 ...
 [0.889 1.    0.528 ... 0.407 0.407 0.484]
 [0.888 0.846 0.62  ... 1.    0.932 0.852]
 [0.555 0.525 0.471 ... 0.356 1.    0.966]]"
9824,b'Candy Man',0.0,0.601,1.0,0.563,"[[0.995 1.    0.717 ... 0.661 0.648 0.793]
 [1.    0.249 0.02  ... 0.043 0.04  0.11 ]
 [1.    0.342 0.253 ... 0.218 0.162 0.297]
 ...
 [1.    0.576 0.243 ... 0.16  0.138 0.149]
 [0.573 0.391 0.198 ... 1.    0.991 0.656]
 [0.598 0.828 0.588 ... 0.246 0.788 1.   ]]"
9825,b'Thank You Lord',2.0,0.171,1.0,0.239,"[[0.936 1.    0.657 ... 0.179 0.267 0.205]
 [0.208 0.368 0.454 ... 0.399 0.309 0.162]
 [0.322 0.401 0.369 ... 0.206 0.338 0.1  ]
 ...
 [0.853 0.057 0.038 ... 0.172 0.189 1.   ]
 [0.225 0.212 0.235 ... 0.53  0.36  0.292]
 [0.804 0.71  0.55  ... 0.949 0.654 1.   ]]"
